patent
7173620
7174042
7174329
7176937
7176942
7177442
7177954
7181438
7181448
7181686
7181699
7182247
7185278
7187389
7188317
7190363
7190794
7196258
7197126
7197515
7197701
7200244
7200591
7200638
7200804
7200820
7203367
7203910
7206388
7209028
7209948
7210093
7213210
7213211
7216088
7216113
7216168
7216299
7216300
7219307
7222085
7222291
7224995
7225231
7225262
7225401
7230639
7231351
7231416
7231597
7231633
7231644
7233320
7233943
7233951
7234108
7236940
7242402
7243099
7243135
7246321
7249034
7249320
7251775
7253817
7254772
7254782
7257519
7257766
7257769
7257778
7259752
7260543
7260781
7260789
7262772
7266207
7266769
7269591
7272641
7274332
7278098
7280678
7280976
7281005
7281018
7281664
7283136
7284009
7284192
7286141
7286661
7286998
7287074
7287220
7287271
7289103
7290223
7292229
7293017
7296017
7296089
7296232
7298327
7299450
7299969
7301526
7301527
7302446
7308708
7310612
7312785
7313531
7313548
7318110
7320068
7321854
7321887
7322008
7322023
7324989
7325045
7327723
7327890
7328272
7328400
7333967
7334187
7336279
7336602
7337133
7339580
7340076
7340457
7340650
7341196
7343561
7345670
7346608
7346634
7346705
7346846
7346852
7349852
7350138
7353241
7353453
7355508
7356537
7356570
7358965
7359920
7360155
7360159
7360239
7362718
7364068
7365031
7365735
7365737
7366722
7369532
7370006
7370066
7373109
7373598
7373599
7376276
7376673
7376722
7376739
7376895
7377421
7377431
7379563
7383269
7383291
7386455
7386473
7386522
7386526
7386834
7386858
7386878
7389501
7392312
7392506
7395226
7395498
7395509
7398479
7398533
7401290
7403115
7403899
7404143
7406392
7406658
7409635
7409688
7411595
7411610
7412360
7412518
7412650
7412651
7415352
7415419
7415452
7415667
7415668
7415672
7418652
7421645
7421666
7421724
7424154
7424414
7424476
7424677
7424678
7426479
7426873
7428580
7429974
7430711
7434207
7436406
7437313
7437376
7437430
7439683
7439969
7440354
7441183
7441204
7443396
7443401
7444586
7445550
7447362
7447987
7447992
7448019
7451189
7451392
7453439
7453447
7454390
7454714
7454718
7458082
7460150
7461058
7461136
7461341
7464045
7466308
7466662
7468934
7471954
7472110
7472338
7475397
7478063
7479947
7480929
7483871
7483880
7483913
7484087
7487086
7487185
7487436
7487437
7487445
7487447
7487458
7487470
7487529
7489801
7490288
7492268
7493320
7493337
7493641
7496600
7496648
7496854
7496856
7496886
7499969
7500917
7502781
7503014
7505046
7505049
7505785
7505995
7506246
7508354
7509348
7509360
7509569
7509580
7509675
7511702
7511720
7512548
7512624
7515174
7516412
7516435
7519600
7519899
7523138
7525484
7526475
7526479
7526737
7529420
7529978
7530023
7532976
7533059
7533163
7533268
7535481
7535495
7536320
7536384
7536386
7536413
7536565
7536638
7536710
7538760
7539618
7539676
7540032
7542603
7542893
7543246
7543247
7546571
7548922
7548946
7551172
7551782
7552381
7552390
7552402
7555707
7555723
7557818
7558561
7558959
7559015
7559016
7561143
7561160
7562070
7562306
7562392
7564476
7564992
7565404
7565425
7565627
7568101
7568168
7571389
7571393
7573492
7574020
7574357
7574649
7574669
7577834
7580570
7580678
7587385
7587409
7587680
7587695
7589629
7590568
7590622
7590934
7590963
7593515
7593782
7593959
7594234
7596217
7596466
7596751
7602141
7602379
7602782
7602968
7603649
7606390
7606580
7606778
7607141
7610172
7610549
7613467
7613635
7613812
7614000
7614008
7617185
7617202
7617208
7619618
7620549
7620684
7620957
7620967
7624194
7624339
7626594
7626598
7627536
7627561
7627588
7627833
7628074
7628320
7629974
7630916
7630986
7633510
7634068
7634073
7634409
7634474
7634509
7636468
7636733
7636882
7640160
7640260
7640300
7640304
7640341
7643824
7644054
7644156
7647175
7647347
7647348
7647349
7649524
7649536
7650009
7650407
7650575
7650589
7653724
7653896
7656394
7657510
7657848
7657907
7658676
7659890
7659913
7660846
7661072
7661089
7661101
7663625
7663649
7664748
7665028
7665034
7667646
7668737
7668858
7668861
7669134
7669141
7669199
7673244
7674054
7680648
7680812
7681039
7681112
7681129
7681203
7683917
7685510
7689559
7689698
7692653
7693828
7693830
7693861
7693887
7693910
7693965
7694167
7697719
7698096
7698648
7702688
7702753
7702767
7703013
7703016
7705830
7705851
7705858
7706207
7706570
7706576
7706811
7707485
7707514
7707518
7707544
7710288
7710393
7710420
7711185
7711505
7714778
7714876
7716008
7716040
7716163
7716199
7716224
7716326
7719548
7720255
7720286
7720857
7720963
7720964
7721226
7724208
7724242
7725476
7725490
7725496
7725511
7725812
7725831
7729791
7730143
7730220
7730391
7730413
7730495
7730512
7734094
7735020
7737951
7738650
7738704
7739162
7739240
7739259
7739280
7739353
7739613
7739656
7743045
7743336
7746360
7747445
7747459
7747476
7747557
7747620
7747949
7747957
7748634
7751623
7752066
7752536
7752541
7752556
7752633
7755566
7755786
7756974
7756988
7757001
7757168
7757186
7760187
7764230
7764231
7764274
7764282
7765130
7765212
7765261
7765263
7765266
7765466
7765483
7765484
7766794
7769757
7769806
7770136
7770209
7774294
7774332
7774341
7774422
7774455
7774711
7774718
7778187
7778816
7778862
7779011
7779343
7782307
7782365
7783023
7783475
7783990
7786975
7786976
7787676
7787693
7788266
7788577
7792815
7792834
7793209
7793225
7796116
7797146
7797294
7797343
7797621
7797630
7797638
7797642
7800618
7802203
7804508
7805500
7808479
7809154
7809601
7809682
7812766
7812826
7812827
7812828
7813726
7813957
7813958
7813967
7814055
7814231
7814461
7814533
7815508
7817038
7818773
7819316
7822621
7822702
7822713
7822846
7823060
7823085
7825797
7825903
7825929
7827482
7827561
7830375
7831064
7831442
7831559
7831728
7831899
7831917
7831923
7831932
7831933
7833100
7834848
7834877
7835998
7836085
7836088
7836136
7839420
7840543
7840570
7844464
7844595
7844621
7844724
7844835
7844914
7844915
7844987
7848573
7849443
7850527
7852317
7852370
7853041
7853193
7853552
7853556
7853890
7855718
7856209
7856359
7856444
7856447
7856564
7856604
7856615
7860921
7860968
7862431
7864159
7864714
7865387
7865477
7865522
7865745
7865834
7865904
7870189
7870209
7870484
7872637
7873516
7873583
7873622
7876310
7876311
7876319
7876424
7876714
7877224
7877356
7877387
7877703
7881232
7881233
7881898
7881936
7881941
7882451
7885904
7889174
7889497
7890123
7890514
7890568
7890960
7893948
7893950
7895218
7896742
7899806
7900137
7903029
7903797
7904885
7907838
7908241
7908327
7908467
7911457
7912745
7912760
7912803
7912828
7913159
7916979
7917367
7917749
7917843
7917866
7920129
7920131
7920134
7920149
7920827
7920898
7920985
7921111
7921154
7921356
7921369
7921716
7924264
7924271
7924441
7925029
7925437
7925467
7925526
7925621
7925780
7925975
7925996
7928965
7930204
7930364
7932897
7933260
7933836
7933929
7934423
7936900
7937394
7937450
7937654
7940250
7940285
7941141
7941446
7941536
7941540
7941764
7941765
7945473
7945580
7945637
7945674
7945861
7948477
7949529
7949554
7949627
7949689
7949714
7949759
7949964
7949996
7950046
7952483
7952497
7953775
7953791
7953839
7954055
7954064
7956847
7958007
7958262
7958355
7958456
7958460
7962505
7962890
7966328
7966369
7966494
7966560
7966626
7970167
7970233
7971139
7973788
7975004
7978176
7978181
7978652
7979425
7979802
7979809
7980952
7980953
7982588
7982609
7983473
7983917
7983953
7984374
7984389
7984484
7986193
7986313
7986806
7989689
7991157
7991637
7991650
7991757
7991769
7991994
7992101
7992187
7996208
7996549
7999795
7999812
8000325
8001232
8001481
8001580
8004391
8004500
8005780
8005842
8005985
8009099
8009146
8009179
8009586
8009921
8010548
8010632
8010681
8010903
8013538
8014321
8015495
8018435
8020091
8020104
8020105
8020183
8020441
8022935
8023695
8024221
8024343
8024648
8026903
8026904
8026905
8027452
8027482
8027520
8027908
8027965
8028237
8031094
8031174
8031210
8032153
8032553
8032820
8032843
8035622
8036436
8037071
8037080
8037125
8037422
8041347
8041536
8041560
8042038
8042053
8044766
8044795
8046258
8046712
8046721
8046758
8046804
8047075
8049732
8050998
8051063
8051096
8051370
8054296
8054299
8054301
8055904
8060566
8060840
8060887
8064650
8064725
8065135
8065254
8065453
8065604
8065710
8068093
8068125
8069046
8069128
8069194
8072438
8072439
8073194
8073737
8073821
8073848
8073860
8073933
8074000
8074167
8074227
8077147
8077160
8077888
8078158
8078633
8078697
8078740
8078884
8078960
8079251
8082096
8083149
8086558
8086602
8086756
8087583
8089458
8090716
8090880
8094949
8095364
8095600
8095601
8095873
8095879
8096880
8099712
8100769
8102365
8102849
8103947
8106923
8107921
8108243
8108323
8111241
8112226
8112363
8112511
8112760
8115680
8115733
8115734
8115753
8116214
8116516
8117261
8117558
8120547
8120591
8120638
8121640
8122034
8122084
8122257
8122370
8125443
8125453
8125458
8125508
8126879
8126973
8127252
8130203
8130207
8130211
8131575
8131838
8132098
8135413
8135609
8135698
8135700
8135718
8135736
8136944
8138907
8138945
8139059
8140368
8140992
8140993
8141424
8144118
8144129
8144837
8146277
8147333
8149221
8149530
8149739
8150380
8150459
8150531
8150694
8150697
8150820
8150840
8150869
8150885
8150952
8151259
8152633
8152640
8154473
8155120
8155673
8155992
8156113
8156125
8156208
8156467
8159354
8159470
8160980
8161113
8161412
8161530
8164567
8165282
8165341
8165448
8165523
8165614
8165884
8166164
8166382
8169406
8170273
8170281
8170583
8170615
8171388
8171424
8174373
8174931
8175376
8175728
8176055
8176428
8176466
8179338
8179370
8179384
8180177
8180754
8180858
8181016
8181123
8184097
8184982
8185402
8185450
8185487
8185598
8185638
8185840
8188985
8190476
8190701
8190730
8190780
8191008
8194099
8194972
8194986
8195468
8195497
8195514
8195597
8195633
8196029
8196041
8196198
8199170
8199965
8200246
8200666
8200704
8200828
8200975
8201109
8201265
8201727
8204737
8204953
8205166
8208766
8209041
8209181
8209376
8209606
8209637
8209709
8212834
8212857
8213749
8214254
8214264
8217918
8218444
8219028
8219402
8219446
8219555
8219557
8219904
8219908
8223120
8223943
8224351
8224682
8224856
8224916
8224917
8224978
8225203
8228293
8228305
8228311
8229948
8230024
8230096
8230365
8233009
8233723
8237667
8237713
8237819
8239234
8239236
8239413
8239489
8239759
8243041
8243278
8245253
8248218
8248367
8249924
8249948
8250632
8250921
8253744
8253747
8254964
8255006
8255487
8255640
8255798
8258707
8259114
8259135
8259444
8259996
8260656
8260786
8260845
8260883
8260920
8261061
8261062
8261197
8261325
8264172
8265688
8266202
8269727
8269739
8269765
8271459
8271541
8271593
8271894
8274479
8274523
8275561
8275733
8275789
8276096
8277316
8279180
8279184
8279186
8279191
8279193
8280517
8284100
8284158
8284200
8284310
8285595
8285796
8285813
8286090
8286103
8286885
8289283
8289289
8289299
8289340
8290538
8291076
8291079
8291330
8294047
8296294
8296296
8296364
8296408
8296413
8296427
8296441
8296484
8296643
8296648
8296681
8296889
8298968
8300019
8300020
8301618
8302012
8302029
8306808
8306856
8306993
8307119
8307275
8307279
8311188
8311806
8311829
8312038
8312045
8312131
8312371
8314569
8314775
8315975
8316040
8316098
8317618
8319747
8319819
8321467
8325162
8326442
8326634
8326637
8326697
8326769
8326926
8326981
8326985
8326991
8327385
8330727
8330737
8331957
8332224
8332278
8332279
8332284
8332427
8332748
8332820
8332937
8333662
8334846
8335756
8335779
8335982
8337213
8339378
8339399
8340130
8340389
8341028
8341143
8341200
8341519
8341553
8341699
8344410
8345057
8345686
8346217
8346534
8346674
8346680
8346768
8350821
8351773
8352328
8352449
8352561
8352563
8352877
8355956
8356038
8356080
8356254
8356317
8358273
8358276
8358281
8358317
8358909
8359551
8363021
8363038
8364181
8364624
8364625
8364694
8365090
8368641
8368645
8368648
8369616
8370281
8370284
8370362
8370672
8370743
8373618
8373659
8373677
8374387
8374466
8374846
8374850
8374985
8375069
8375305
8375322
8375331
8376226
8376855
8380047
8380655
8380718
8380726
8380859
8380866
8384668
8384675
8384684
8384693
8385811
8386505
8386564
8386572
8386965
8388346
8388555
8390439
8390577
8390616
8390759
8391604
8392273
8392515
8392834
8392887
8392986
8393963
8395476
8395968
8396301
8396788
8396990
8400408
8400427
8400450
8402026
8402503
8405484
8405636
8405637
8405652
8405688
8406229
8406785
8407204
8407219
8407226
8407314
8407593
8407626
8409004
8412512
8412576
8412707
8412749
8413068
8413075
8416149
8416150
8416927
8417215
8417666
8417702
8417717
8417726
8417813
8417823
8417855
8422794
8422851
8423255
8423527
8423583
8424056
8427325
8427344
8427346
8427445
8427449
8427657
8428926
8429155
8429158
8429184
8429188
8429205
8429220
8429522
8429557
8432364
8432377
8432396
8432917
8433043
8433696
8433993
8434014
8436821
8437307
8437559
8438157
8438160
8438178
8438192
8438504
8438633
8441437
8441453
8441454
8441458
8443081
8443290
8445793
8446374
8446386
8446607
8446900
8447541
8447607
8447609
8447648
8452658
8452746
8452790
8452791
8453065
8456431
8456447
8456488
8456534
8456851
8458278
8458617
8461193
8462109
8462125
8462126
8462745
8463796
8464173
8466880
8466881
8466883
8466885
8466914
8466918
8467071
8467387
8467663
8467991
8468010
8468046
8468126
8468155
8471822
8472791
8473082
8473245
8473438
8473490
8473839
8473981
8477139
8477651
8477786
8478026
8478289
8478687
8479114
8479175
8479259
8480469
8482483
8482530
8482533
8482535
8482544
8483958
8484151
8484314
8484561
8484569
8485883
8487880
8487898
8487960
8489111
8489388
8489570
8489992
8490009
8490013
8490145
8491389
8493330
8493331
8493354
8493389
8493888
8494510
8494544
8494890
8494923
8495020
8495097
8495198
8495499
8495518
8495724
8497884
8498811
8498923
8499239
8502775
8502785
8502792
8502823
8503762
8503791
8503861
8504150
8504292
8504348
8504554
8504841
8504842
8505056
8507811
8508039
8508347
8508508
8510165
8510247
8510338
8510378
8510389
8510393
8510399
8510707
8514183
8514185
8514190
8515549
8515738
8515957
8515958
8519972
8520979
8521424
8521575
8521815
8522155
8522349
8527440
8527622
8527860
8527861
8527903
8527947
8528091
8531423
8531425
8531571
8532377
8532387
8533067
8533130
8533185
8533266
8533281
8533622
8533624
8533629
8533821
8536978
8537115
8537231
8537375
8538170
8538742
8538807
8538941
8538986
8539024
8539040
8539348
8539385
8539386
8539560
8539835
8542210
8542211
8542238
8542827
8543099
8543227
8543440
8543516
8543568
8543824
8543842
8543904
8543910
8543931
8544071
8547346
8547355
8548608
8548987
8549087
8549180
8549319
8549424
8549434
8549738
8552928
8552929
8552957
8552984
8552998
8553004
8553617
8553935
8554021
8554250
8554605
8554763
8554770
8554852
8554856
8554861
8554871
8555187
8555195
8555198
8555239
8558799
8558808
8558868
8560314
8560528
8560706
8560942
8560975
8561086
8564543
8566263
8566732
8566807
8567982
8570163
8570278
8570292
8570296
8570301
8570344
8571266
8572033
8572084
8572167
8572173
8572175
8572479
8572513
8572559
8576170
8576177
8576193
8576199
8577535
8578044
8578330
8581879
8581937
8583079
8583440
8583566
8583637
8583654
8583682
8584017
8584018
8585245
8587425
8587677
8588693
8589161
8589407
8589413
8589482
8589811
8590002
8593398
8593426
8593433
8593503
8594291
8594698
8595167
8595696
8599106
8599143
8600747
8600826
8601004
8601099
8601384
8601396
8602857
8602888
8604509
8605872
8605873
8606021
8606179
8606294
8606582
8606787
8607157
8607196
8607250
8608315
8608535
8610671
8610674
8610718
8610719
8610722
8611540
8611873
8612210
8612228
8612310
8612460
8612603
8612846
8612884
8613061
8614666
8614690
8615108
8615159
8615257
8615707
8615718
8615782
8615807
8619038
8619064
8619265
8619643
8620659
8620662
8620769
8620794
8620846
8620996
8621008
8621075
8621079
8621090
8621366
8621380
8621396
8622798
8624863
8624926
8625898
8625925
8625932
8626434
8626550
8626622
8626670
8626763
8626852
8627195
8627211
8627222
8627237
8627278
8629836
8629840
8630967
8631075
8631079
8631084
8631467
8633898
8634652
8634694
8635166
8635223
8635339
8635518
8635590
8635703
8636209
8638222
8638256
8638725
8639037
8639512
8639648
8639694
8639716
8639743
8640044
8640045
8640057
8643569
8644475
8644884
8645050
8645378
8645471
8645484
8646005
8648829
8649551
8650075
8650079
8650125
8650171
8650190
8650345
8650507
8650510
8650634
8651960
8652042
8653741
8654030
8654073
8654355
8655021
8655804
8655880
8656293
8656295
8656316
8656351
8656365
8659557
8659622
8659639
8660679
8660934
8660940
8661087
8661363
8661411
8665239
8665240
8666844
8666983
8667109
8667397
8667398
8667415
8669195
8669958
8670019
8670961
8671344
8671364
8674544
8674932
8674943
8674988
8675912
8675955
8676778
8676904
8677038
8677228
8677229
8677257
8677264
8677268
8677377
8677494
8681104
8681153
8682030
8682085
8682649
8682667
8682794
8682987
8683314
8683377
8683380
8683390
8683521
8683557
8683609
8686579
8686941
8686951
8686964
8686976
8687023
8688225
8688446
8688498
8688582
8688746
8688793
8688928
8689098
8689137
8689253
8689307
8692099
8692776
8692792
8692862
8693494
8693648
8694374
8694511
8694587
8694593
8694667
8694918
8694923
8698750
8698755
8698773
8698844
8698873
8699749
8700627
8700661
8700694
8700728
8702505
8702515
8704152
8704769
8704770
8705195
8705868
8705869
8706143
8706708
8706734
8706842
8707183
8707768
8708821
8711058
8711094
8711108
8711118
8711127
8711129
8712431
8712836
8712857
8712981
8713018
8713021
8713119
8713428
8713441
8713464
8713468
8713478
8713482
8713586
8713975
8717288
8717292
8717303
8717553
8717701
8718047
8718325
8719004
8719006
8719009
8719451
8719698
8719728
8719940
8723803
8723830
8724119
8724120
8725513
8725621
8725673
8725736
8725895
8726191
8726195
8726198
8726354
8729770
8730177
8730192
8730204
8730205
8730657
8731461
8731610
8731814
8731823
8732011
8732048
8732739
8736555
8736557
8736561
8736577
8738050
8738360
8738380
8738595
8738731
8738732
8738780
8739068
8739301
8742686
8743055
8743060
8743062
8743068
8743069
8743076
8743161
8743781
8744192
8744418
8744838
8744988
8745022
8745515
8745544
8745581
8749484
8749491
8749497
8749512
8750123
8750625
8750938
8751215
8751476
8751575
8751628
8751644
8751922
8751956
8751967
8753165
8754317
8754856
8754862
8754867
8754874
8755919
8756120
8756163
8756210
8756327
8756501
8756503
8756577
8756579
8760417
8760423
8760473
8760522
8762469
8762704
8762715
8762724
8762847
8762855
8762869
8762871
8762880
8762894
8762938
8766657
8766933
8768693
8768702
8768751
8768860
8768881
8769045
8769394
8769567
8769658
8773355
8773382
8774525
8774844
8775074
8775354
8775424
8775631
8775917
8775948
8775950
8775951
8775953
8776125
8776142
8779915
8780069
8781456
8781751
8782032
8782222
8782507
8782761
8782775
8786597
8786668
8786835
8787698
8787932
8787940
8788834
8788963
8789133
8790180
8791898
8791920
8791921
8793235
8793305
8793578
8793579
8793595
8793620
8793738
8793799
8797264
8797268
8797288
8797301
8797377
8798669
8799410
8799799
8799802
8799804
8799813
8800861
8803824
8803908
8804347
8805334
8805408
8805425
8805817
8805842
8805941
8806039
8806352
8806431
8806538
8810535
8810542
8811294
8812300
8812498
8812509
8812541
8812972
8812977
8812993
8813100
8813111
8813112
8814357
8814688
8816611
8816969
8816984
8818049
8818407
8818770
8818928
8818959
8818981
8819072
8819083
8819445
8819539
8819659
8819758
8819825
8819851
8823742
8823747
8825374
8825454
8825472
8825527
8825570
8825576
8825577
8825583
8825658
8825660
8826113
8826114
8826147
8826179
8827761
8827810
8830182
8830184
8830187
8830189
8830312
8832109
8832228
8832257
8832547
8832594
8832599
8832722
8832742
8832823
8832854
8834245
8836640
8836648
8836729
8837072
8838074
8838385
8838586
8838744
8838783
8838786
8838988
8839087
8839091
8839120
8839127
8839141
8839142
8839155
8839412
8842074
8842082
8842496
8843120
8843141
8843153
8843332
8843376
8843388
8843395
8843396
8843536
8843558
8843902
8847899
8847919
8847956
8847992
8848936
8849043
8849552
8849570
8849652
8849670
8849697
8849730
8849852
8849853
8849864
8849869
8849902
8849982
8850241
8850388
8850477
8854395
8855998
8856105
8856173
8856779
8860660
8860693
8860765
8861354
8862164
8862475
8862657
8862764
8862945
8863016
8863037
8866742
8866745
8866752
8866764
8866766
8866785
8866789
8867549
8867849
8868112
8868453
8868476
8868486
8868753
8869027
8869204
8870639
8872731
8872762
8872771
8873026
8873411
8873965
8874574
8874660
8874672
8874761
8874785
8875011
8875038
8878807
8878810
8878950
8880678
8881051
8881231
8884890
8884892
8885012
8885059
8885878
8886176
8886550
8886576
8886584
8886642
8890746
8890818
8890823
8890854
8890869
8892465
8892501
8892632
8892646
8892657
8892661
8892996
8893285
8896688
8896719
8897603
8898226
8902175
8902281
8902321
8902967
8903057
8903517
8903679
8903810
8903901
8903909
8904057
8904356
8904441
8904517
8905844
8907889
8907895
8907914
8908567
8908877
8908973
8909192
8909202
8909247
8909543
8909647
8909655
8909711
8909759
8909791
8910056
8913003
8913011
8913021
8914002
8914230
8914305
8914735
8914749
8914774
8914839
8915785
8917238
8917826
8917957
8918465
8918503
8918721
8918722
8918723
8918724
8918729
8922499
8922527
8922575
8923499
8923516
8924248
8924249
8924264
8924436
8924859
8924872
8924889
8924914
8924993
8928617
8929609
8930480
8930831
8930854
8930897
8931008
8933876
8933885
8934675
8935167
8935199
8935292
8935316
8935631
8935635
8935715
8935772
8937594
8937689
8938491
8938718
8938798
8941475
8941649
8942359
8942489
8942917
8942986
8943089
8943158
8943415
8943428
8943468
8943477
8943580
8944651
8947372
8947428
8947438
8948132
8948407
8948520
8949231
8949477
8949735
8949782
8949899
8950215
8950682
8952886
8952892
8952899
8952908
8952930
8954432
8954444
8954499
8954505
8954517
8954553
8954871
8954883
8954989
8955148
8957861
8957874
8958028
8958532
8958571
8958779
8958830
8958885
8959013
8959093
8959102
8959151
8959164
8960002
8961260
8961312
8963869
8963956
8963960
8963962
8965464
8966066
8966617
8966637
8970350
8970501
8970503
8970533
8970725
8971629
8972257
8972289
8972308
8972391
8972409
8972495
8972844
8972856
8972945
8974282
8974295
8974468
8976129
8976735
8977480
8977614
8977684
8977755
8982053
8982261
8983501
8984014
8984074
8984292
8984440
8984481
8984581
8986118
8988373
8988384
8988390
8988427
8988507
8988628
8989718
8989789
8990068
8990102
8990215
8990255
8990273
8990323
8990352
8990434
8990677
8990678
8990683
8990774
8990775
8994660
8995968
8995973
8996352
8996353
8996355
8996537
8996540
8996552
8996618
8996621
8996635
8996980
8997240
8997564
8998910
9001047
9001057
9001059
9001064
9001068
9001819
9002727
9002752
9002828
9002949
9002956
9003056
9003326
9007300
9007601
9008651
9009063
9009142
9009150
9009213
9009250
9009582
9009626
9009673
9009726
9009829
9009984
9013264
9013437
9013442
9013488
9014387
9015258
9015641
9015737
9015812
9019087
9019266
9019615
9020239
9020298
9020415
9020804
9020864
9021021
9021033
9021070
9021106
9021375
9021381
9021398
9021423
9021442
9021456
9024841
9024906
9025861
9025894
9025895
9026034
9026537
9026660
9026944
9027032
9027058
9028315
9030498
9031005
9031087
9031335
9031342
9031343
9031580
9031895
9031937
9031962
9031986
9032318
9032363
9035876
9035944
9036928
9036931
9037502
9037568
9037601
9037644
9037864
9037995
9038146
9038167
9039533
9040851
9041652
9041663
9041680
9041823
9041824
9041829
9041914
9042205
9042667
9042906
9043352
9043405
9043433
9043488
9043696
9043707
9043722
9043731
9043732
9044543
9046936
9047007
9047047
9047142
9047202
9047207
9047483
9047484
9047626
9047684
9047690
9049179
9049302
9049367
9049390
9049391
9049569
9052092
9052378
9052772
9052814
9052817
9052914
9052982
9053089
9053119
9053326
9053455
9053497
9055102
9055213
9056251
9058054
9058066
9058188
9058406
9058595
9060032
9060120
9060121
9060124
9060142
9060167
9060341
9061102
9063571
9063572
9063586
9063920
9064008
9064104
9064281
9065765
9066381
9067143
9069404
9069417
9069452
9069577
9069604
9069735
9069854
9070112
9071330
9071615
9071939
9071953
9072929
9075136
9075483
9075491
9075778
9075915
9076175
9076431
9076457
9077630
9077684
9077893
9081426
9081442
9081479
9081494
9081542
9081780
9082270
9082336
9083558
9083661
9084105
9086745
9086750
9086768
9086777
9086794
9087024
9087032
9087033
9087058
9087109
9087323
9088879
9089760
9092086
9092110
9092128
9092129
9092132
9092405
9092503
9092510
9092665
9094405
9094523
9094663
9094820
9098127
9098133
9098142
9098159
9098182
9098493
9098545
9098600
9098731
9098739
9098770
9098947
9100435
9100544
9100586
9100635
9100873
9101840
9103900
9104294
9104799
9104915
9105197
9105266
9105300
9106509
9106784
9107010
9110159
