,mag_id,venue
6430,2034479787,UBI
6431,2034479989,CHI
6432,2034489861,CHI
6433,2034503479,CHI
6434,2034511653,CHI
6435,2034520287,CHI
6436,2034523501,CHI
6437,2034527451,CHI
6438,2034538331,CHI
6439,2034562342,CHI
6440,2034611337,CSCW
6441,2034611986,CSCW
6442,2034612719,UIST
6443,2034636319,CSCW
6444,2034642401,CHI
6445,2034645249,CHI
6446,2034662415,CHI
6447,2034664912,UIST
6448,2034679104,CHI
6449,2034683285,UIST
6450,2034696953,CHI
6451,2034720644,CHI
6452,2034722664,CHI
6453,2034726829,CHI
6454,2034729528,UBI
6455,2034773766,CSCW
6456,2034775209,CHI
6457,2034775484,CHI
6458,2034781998,CSCW
6459,2034799886,CHI
6460,2034808944,UIST
6461,2034815565,CHI
6462,2034849157,CHI
6463,2034856322,CHI
6464,2034888853,CSCW
6465,2034889933,CHI
6466,2034891473,CHI
6467,2034894644,CHI
6468,2034912654,CHI
6469,2034918385,UIST
6470,2034921760,CSCW
6471,2034924254,CSCW
6472,2034944684,UBI
6473,2034950290,CHI
6474,2034956831,CHI
6475,2034957003,CHI
6476,2034978422,CHI
6477,2034983072,CHI
6478,2035000432,CHI
6479,2035004345,CHI
6480,2035009028,CHI
6481,2035025215,CHI
6482,2035045843,CHI
6483,2035052544,CHI
6484,2035062611,UIST
6485,2035065538,CHI
6486,2035080477,CHI
6487,2035081100,CHI
6488,2035083770,CHI
6489,2035084961,UIST
6490,2035089823,CHI
6491,2035112165,UBI
6492,2035156295,CHI
6493,2035163015,CHI
6494,2035164862,CSCW
6495,2035166990,UBI
6496,2035186652,CHI
6497,2035187187,CHI
6498,2035201103,CHI
6499,2035205649,UBI
6500,2035222881,CHI
6501,2035248116,CSCW
6502,2035249789,CHI
6503,2035320779,CHI
6504,2035328839,CHI
6505,2035381032,CHI
6506,2035401446,CHI
6507,2035426972,CHI
6508,2035429372,CHI
6509,2035431133,CSCW
6510,2035438958,CHI
6511,2035466455,CHI
6512,2035469338,CHI
6513,2035472171,CHI
6514,2035487830,CHI
6515,2035493462,CHI
6516,2035493476,CHI
6517,2035509502,CHI
6518,2035519993,CHI
6519,2035550706,CHI
6520,2035563140,UBI
6521,2035572124,CHI
6522,2035572498,CHI
6523,2035584067,CHI
6524,2035586988,CSCW
6525,2035590414,CHI
6526,2035608892,CHI
6527,2035635913,CHI
6528,2035669576,CHI
6529,2035675433,UBI
6530,2035675819,UIST
6531,2035677114,CHI
6532,2035686085,CHI
6533,2035714640,CHI
6534,2035714874,CHI
6535,2035718544,UIST
6536,2035729098,CHI
6537,2035745733,CHI
6538,2035749757,CHI
6539,2035762444,CSCW
6540,2035766951,CHI
6541,2035770227,CHI
6542,2035780200,CHI
6543,2035783713,CHI
6544,2035789554,UIST
6545,2035818959,CHI
6546,2035833221,CHI
6547,2035834489,CHI
6548,2035846131,CSCW
6549,2035848044,UBI
6550,2035848831,CHI
6551,2035850081,CHI
6552,2035874553,CSCW
6553,2035887169,CHI
6554,2035889310,CHI
6555,2035891484,CHI
6556,2035904830,CSCW
6557,2035915999,CHI
6558,2035920632,CHI
6559,2035939208,CHI
6560,2035949124,CSCW
6561,2035968424,CHI
6562,2035981679,CHI
6563,2035982160,CHI
6564,2035986336,CHI
6565,2035991394,CSCW
6566,2036003292,CHI
6567,2036019855,CHI
6568,2036020301,CHI
6569,2036027374,CHI
6570,2036028292,CHI
6571,2036028994,CHI
6572,2036042287,CHI
6573,2036044754,CHI
6574,2036065734,CHI
6575,2036084765,UBI
6576,2036097023,CHI
6577,2036101901,CHI
6578,2036108129,CHI
6579,2036125668,CHI
6580,2036127744,CHI
6581,2036131512,CHI
6582,2036133081,UIST
6583,2036138118,CSCW
6584,2036164391,CHI
6585,2036194247,UBI
6586,2036218035,CHI
6587,2036218614,CHI
6588,2036234062,UBI
6589,2036234415,UBI
6590,2036234435,CHI
6591,2036234963,CHI
6592,2036256579,CHI
6593,2036265013,CHI
6594,2036271467,CHI
6595,2036277494,CHI
6596,2036298055,CHI
6597,2036308960,UBI
6598,2036328169,CHI
6599,2036372851,CHI
6600,2036433269,CHI
6601,2036434918,UIST
6602,2036447192,CHI
6603,2036454881,CHI
6604,2036467129,CHI
6605,2036471813,CHI
6606,2036477042,UIST
6607,2036561799,CHI
6608,2036578988,CHI
6609,2036579133,CHI
6610,2036582184,CHI
6611,2036592671,CSCW
6612,2036603506,UIST
6613,2036609624,CHI
6614,2036609990,CHI
6615,2036614349,CHI
6616,2036616308,CHI
6617,2036620034,CHI
6618,2036621299,CHI
6619,2036625304,UIST
6620,2036625316,CHI
6621,2036643092,CHI
6622,2036646268,CSCW
6623,2036647808,CSCW
6624,2036662130,CHI
6625,2036674910,CHI
6626,2036675988,UIST
6627,2036691145,CHI
6628,2036693334,CHI
6629,2036695036,CHI
6630,2036699880,CHI
6631,2036743723,CSCW
6632,2036766084,UBI
6633,2036777666,CHI
6634,2036783667,UBI
6635,2036793103,CHI
6636,2036811727,CHI
6637,2036828424,CHI
6638,2036847274,UBI
6639,2036859301,CHI
6640,2036892460,UIST
6641,2036906146,CHI
6642,2036925928,CSCW
6643,2036926146,CHI
6644,2036937258,UIST
6645,2036944351,CHI
6646,2036961212,CHI
6647,2036972019,UIST
6648,2036972370,CHI
6649,2036976799,CHI
6650,2036999848,CHI
6651,2037057633,CHI
6652,2037082672,CHI
6653,2037111455,CHI
6654,2037111635,CHI
6655,2037129566,CHI
6656,2037130528,CSCW
6657,2037182886,UIST
6658,2037188078,CHI
6659,2037190296,CHI
6660,2037209669,CHI
6661,2037218459,CSCW
6662,2037227866,CHI
6663,2037246082,CHI
6664,2037252189,CHI
6665,2037265673,CHI
6666,2037281558,CHI
6667,2037297037,CSCW
6668,2037334920,CHI
6669,2037351647,CSCW
6670,2037365660,CHI
6671,2037369344,CHI
6672,2037381036,UBI
6673,2037384983,CSCW
6674,2037390419,CHI
6675,2037410721,CSCW
6676,2037459952,CHI
6677,2037467561,UBI
6678,2037472891,CHI
6679,2037481060,CHI
6680,2037486103,CHI
6681,2037498077,CHI
6682,2037498976,CHI
6683,2037507718,CHI
6684,2037507734,CHI
6685,2037559114,CHI
6686,2037559787,CHI
6687,2037562865,CHI
6688,2037567879,CHI
6689,2037568425,UBI
6690,2037581776,CHI
6691,2037584589,CSCW
6692,2037611517,CHI
6693,2037616901,CHI
6694,2037632602,CHI
6695,2037641948,CHI
6696,2037646636,UBI
6697,2037672226,CHI
6698,2037680796,CHI
6699,2037686413,CHI
6700,2037691781,CHI
6701,2037715679,CSCW
6702,2037775902,CSCW
6703,2037781752,UIST
6704,2037802458,CHI
6705,2037812148,CSCW
6706,2037822028,CHI
6707,2037822779,UIST
6708,2037833283,CHI
6709,2037834845,UIST
6710,2037844040,UIST
6711,2037856638,CHI
6712,2037875487,CHI
6713,2037909550,CHI
6714,2037916361,CSCW
6715,2037931416,UBI
6716,2037953097,CHI
6717,2037953526,CHI
6718,2037954198,CSCW
6719,2038005875,CHI
6720,2038014518,CHI
6721,2038042197,CHI
6722,2038052762,CHI
6723,2038088673,CHI
6724,2038099054,CHI
6725,2038120031,CHI
6726,2038138539,CHI
6727,2038142431,CHI
6728,2038145551,CHI
6729,2038211560,CHI
6730,2038213330,CHI
6731,2038214251,CSCW
6732,2038216689,CHI
6733,2038219465,CHI
6734,2038219550,CHI
6735,2038231776,CSCW
6736,2038270528,CHI
6737,2038271247,CHI
6738,2038289894,CSCW
6739,2038304148,UIST
6740,2038314444,CHI
6741,2038317513,CHI
6742,2038353523,CHI
6743,2038358290,UBI
6744,2038361209,CHI
6745,2038366475,CHI
6746,2038399323,CSCW
6747,2038425814,CHI
6748,2038427165,CHI
6749,2038437132,CHI
6750,2038437563,CHI
6751,2038441519,CHI
6752,2038451662,CHI
6753,2038463256,CSCW
6754,2038466162,CHI
6755,2038466413,CSCW
6756,2038483591,CSCW
6757,2038484665,CSCW
6758,2038495346,CHI
6759,2038499931,CHI
6760,2038504407,CHI
6761,2038525297,CHI
6762,2038533393,CSCW
6763,2038533417,CHI
6764,2038536447,CHI
6765,2038536521,CHI
6766,2038537619,UIST
6767,2038541992,CHI
6768,2038557287,CHI
6769,2038593533,CHI
6770,2038609935,CHI
6771,2038628588,CHI
6772,2038650143,CHI
6773,2038687528,CHI
6774,2038698309,CHI
6775,2038713739,CHI
6776,2038721681,UBI
6777,2038747510,CSCW
6778,2038754101,CHI
6779,2038755388,CHI
6780,2038775612,CHI
6781,2038780210,CSCW
6782,2038781243,CHI
6783,2038789258,CHI
6784,2038791641,UBI
6785,2038792157,CHI
6786,2038815242,CHI
6787,2038821408,CHI
6788,2038841578,CHI
6789,2038841774,CHI
6790,2038869722,CHI
6791,2038898720,CHI
6792,2038906264,CHI
6793,2038907063,CSCW
6794,2038913724,CHI
6795,2038922236,CHI
6796,2038940485,UIST
6797,2038946595,CSCW
6798,2038956945,CHI
6799,2038958999,CHI
6800,2038969874,CHI
6801,2038974532,CHI
6802,2038976364,CHI
6803,2039002369,CHI
6804,2039011351,CSCW
6805,2039041081,CHI
6806,2039042410,CSCW
6807,2039042845,CHI
6808,2039059269,CHI
6809,2039071900,CHI
6810,2039072549,CHI
6811,2039088755,CHI
6812,2039109527,CHI
6813,2039122577,CHI
6814,2039122665,CHI
6815,2039127965,CHI
6816,2039134362,CSCW
6817,2039142892,CHI
6818,2039156143,CSCW
6819,2039163945,CHI
6820,2039189701,CHI
6821,2039202248,CHI
6822,2039205211,CHI
6823,2039225632,CSCW
6824,2039230202,CHI
6825,2039274161,UIST
6826,2039302531,CHI
6827,2039318548,CHI
6828,2039320060,CHI
6829,2039335647,CSCW
6830,2039337629,CHI
6831,2039339692,UIST
6832,2039341701,CSCW
6833,2039348779,CHI
6834,2039371996,CHI
6835,2039393660,UIST
6836,2039397934,CHI
6837,2039408789,CHI
6838,2039411789,CHI
6839,2039413011,CHI
6840,2039418486,CSCW
6841,2039425613,CHI
6842,2039431226,CHI
6843,2039440413,CHI
6844,2039446642,CHI
6845,2039451094,CSCW
6846,2039451899,CHI
6847,2039502770,CHI
6848,2039511893,CSCW
6849,2039519155,CSCW
6850,2039520143,CHI
6851,2039527009,UIST
6852,2039535652,CSCW
6853,2039541251,CHI
6854,2039560038,CHI
6855,2039569712,CSCW
6856,2039635626,CHI
6857,2039646825,CHI
6858,2039688578,CSCW
6859,2039713011,CHI
6860,2039719870,CHI
6861,2039759461,CHI
6862,2039784599,CHI
6863,2039817144,CHI
6864,2039819956,CHI
6865,2039836176,UIST
6866,2039837919,CHI
6867,2039843164,CHI
6868,2039852051,CHI
6869,2039884255,UIST
6870,2039898452,UIST
6871,2039924064,CHI
6872,2039924101,CHI
6873,2039932622,CSCW
6874,2040013478,CHI
6875,2040048368,UIST
6876,2040055967,CHI
6877,2040074645,CHI
6878,2040090977,CHI
6879,2040126927,UBI
6880,2040143687,CHI
6881,2040155823,CSCW
6882,2040161591,CHI
6883,2040163962,CHI
6884,2040164797,CHI
6885,2040166267,CHI
6886,2040166629,CHI
6887,2040168713,UIST
6888,2040185628,UIST
6889,2040187089,CHI
6890,2040215936,CSCW
6891,2040244898,CHI
6892,2040254913,CHI
6893,2040271688,UIST
6894,2040281971,CHI
6895,2040286865,CHI
6896,2040290465,CHI
6897,2040293475,CHI
6898,2040298369,CHI
6899,2040312579,CHI
6900,2040326218,CHI
6901,2040327654,CHI
6902,2040330508,CHI
6903,2040340398,CHI
6904,2040372247,CHI
6905,2040374302,CHI
6906,2040435045,UIST
6907,2040440427,CHI
6908,2040460024,CHI
6909,2040484671,CHI
6910,2040485392,CHI
6911,2040489632,CHI
6912,2040524571,CHI
6913,2040529391,CHI
6914,2040544764,CSCW
6915,2040565638,UIST
6916,2040568180,UBI
6917,2040582146,CHI
6918,2040602726,CHI
6919,2040619504,CHI
6920,2040684383,CHI
6921,2040688751,CHI
6922,2040716446,CHI
6923,2040718291,CHI
6924,2040728860,CHI
6925,2040728913,CHI
6926,2040734216,CHI
6927,2040749196,CHI
6928,2040758758,CHI
6929,2040768664,CHI
6930,2040791692,CHI
6931,2040793280,UBI
6932,2040809202,CHI
6933,2040845182,CHI
6934,2040851354,UIST
6935,2040866417,CHI
6936,2040890312,CHI
6937,2040900254,CHI
6938,2040917758,UBI
6939,2040934993,CHI
6940,2040939335,UIST
6941,2040945859,CHI
6942,2040953833,CHI
6943,2040954265,CHI
6944,2040959097,CSCW
6945,2040959348,CHI
6946,2040964805,CSCW
6947,2041003138,CSCW
6948,2041007637,UIST
6949,2041024034,CHI
6950,2041024216,CHI
6951,2041043982,CHI
6952,2041044313,CHI
6953,2041044826,CHI
6954,2041057621,CHI
6955,2041063178,CSCW
6956,2041063655,CHI
6957,2041075116,CHI
6958,2041087679,CHI
6959,2041092893,CHI
6960,2041105916,CHI
6961,2041113851,CHI
6962,2041119948,CSCW
6963,2041133827,CHI
6964,2041138652,CHI
6965,2041138749,UBI
6966,2041153019,CSCW
6967,2041160251,CHI
6968,2041172370,CHI
6969,2041187306,CHI
6970,2041202377,CHI
6971,2041210843,CHI
6972,2041222445,CHI
6973,2041224757,UBI
6974,2041231085,UIST
6975,2041240113,UIST
6976,2041247479,CHI
6977,2041251147,CHI
6978,2041268336,CSCW
6979,2041272067,CHI
6980,2041287014,CHI
6981,2041293771,CHI
6982,2041299892,CHI
6983,2041302378,UIST
6984,2041306590,CHI
6985,2041307255,CHI
6986,2041311157,UIST
6987,2041322477,CSCW
6988,2041341913,CHI
6989,2041364659,CHI
6990,2041387208,CHI
6991,2041406299,CSCW
6992,2041415450,CHI
6993,2041420608,CHI
6994,2041423452,CHI
6995,2041427455,CHI
6996,2041427899,CHI
6997,2041433754,UBI
6998,2041437508,CHI
6999,2041459575,CHI
7000,2041461136,CHI
7001,2041470012,CHI
7002,2041480198,CHI
7003,2041497619,CHI
7004,2041505905,CHI
7005,2041513874,CHI
7006,2041525565,CHI
7007,2041531372,CHI
7008,2041553645,CHI
7009,2041574977,UIST
7010,2041593403,CSCW
7011,2041599113,CHI
7012,2041616194,CHI
7013,2041660397,CHI
7014,2041707801,CHI
7015,2041713420,CHI
7016,2041733557,UIST
7017,2041733713,CHI
7018,2041759512,CHI
7019,2041775107,CHI
7020,2041779092,CHI
7021,2041791279,CHI
7022,2041793205,CSCW
7023,2041818725,CHI
7024,2041830314,CSCW
7025,2041866096,UIST
7026,2041868141,CSCW
7027,2041878701,CHI
7028,2041886226,CHI
7029,2041906575,CHI
7030,2041924412,UBI
7031,2041934706,CSCW
7032,2041946431,CHI
7033,2041949357,CHI
7034,2041961055,CSCW
7035,2041963928,CHI
7036,2042007108,CSCW
7037,2042007182,CHI
7038,2042029345,CHI
7039,2042035950,CHI
7040,2042040361,CHI
7041,2042058762,CHI
7042,2042059698,CHI
7043,2042069598,CHI
7044,2042091118,CHI
7045,2042115710,CHI
7046,2042141417,CHI
7047,2042149055,CHI
7048,2042173429,CHI
7049,2042177965,CHI
7050,2042188366,CHI
7051,2042221452,CSCW
7052,2042224686,UBI
7053,2042231986,CHI
7054,2042234169,CHI
7055,2042252343,UBI
7056,2042297294,CHI
7057,2042304183,CSCW
7058,2042305704,CHI
7059,2042309404,CHI
7060,2042326421,UBI
7061,2042346957,UIST
7062,2042378182,CHI
7063,2042409883,CHI
7064,2042424740,CHI
7065,2042431695,CHI
7066,2042480911,CHI
7067,2042486495,CHI
7068,2042501768,CHI
7069,2042507652,CSCW
7070,2042516324,UBI
7071,2042532130,CHI
7072,2042533665,CSCW
7073,2042535281,CHI
7074,2042554467,CHI
7075,2042558903,CHI
7076,2042573711,UBI
7077,2042587168,CHI
7078,2042592024,CSCW
7079,2042595759,CHI
7080,2042597440,CHI
7081,2042601191,CHI
7082,2042613254,CHI
7083,2042616792,UIST
7084,2042631091,CSCW
7085,2042636712,UIST
7086,2042642356,CHI
7087,2042644018,CHI
7088,2042644141,CHI
7089,2042648541,CHI
7090,2042656399,CHI
7091,2042659018,CHI
7092,2042661054,UIST
7093,2042670213,CHI
7094,2042689981,CHI
7095,2042692387,UBI
7096,2042702179,CHI
7097,2042709572,CHI
7098,2042709775,CHI
7099,2042713996,CHI
7100,2042719523,CHI
7101,2042719556,CHI
7102,2042734027,CHI
7103,2042751882,UIST
7104,2042758353,CHI
7105,2042761592,CHI
7106,2042763434,CSCW
7107,2042770281,CHI
7108,2042787095,CHI
7109,2042789323,CHI
7110,2042793599,CHI
7111,2042810953,CHI
7112,2042833576,CHI
7113,2042833654,CHI
7114,2042848755,CHI
7115,2042884609,CHI
7116,2042890234,CHI
7117,2042890851,CHI
7118,2042905446,CHI
7119,2042906045,UIST
7120,2042920399,CHI
7121,2042936580,CHI
7122,2042937378,CSCW
7123,2042956149,UIST
7124,2042957630,CHI
7125,2042972102,CSCW
7126,2042972316,CHI
7127,2042975996,CHI
7128,2042976082,CSCW
7129,2042987681,CHI
7130,2042998027,CHI
7131,2043009189,UBI
7132,2043032678,CHI
7133,2043040431,CSCW
7134,2043062223,CHI
7135,2043097627,CHI
7136,2043113270,CHI
7137,2043123402,CSCW
7138,2043132717,CHI
7139,2043143306,CHI
7140,2043154092,CHI
7141,2043173127,CSCW
7142,2043177908,CHI
7143,2043201080,CHI
7144,2043202272,CHI
7145,2043202514,UBI
7146,2043242300,CHI
7147,2043297748,CSCW
7148,2043310349,CHI
7149,2043310711,CHI
7150,2043354045,CHI
7151,2043369601,CSCW
7152,2043402783,CHI
7153,2043405593,UIST
7154,2043418643,CHI
7155,2043423178,CHI
7156,2043423936,CHI
7157,2043428382,UIST
7158,2043436005,CHI
7159,2043451111,CHI
7160,2043452331,CSCW
7161,2043464046,CHI
7162,2043469189,CHI
7163,2043476422,CHI
7164,2043476795,CHI
7165,2043489963,CHI
7166,2043502375,CHI
7167,2043532841,CHI
7168,2043533078,CHI
7169,2043543831,CHI
7170,2043550491,CHI
7171,2043563029,CSCW
7172,2043572559,CHI
7173,2043575051,CHI
7174,2043610135,CSCW
7175,2043629260,CHI
7176,2043640208,CHI
7177,2043657629,CHI
7178,2043663750,CSCW
7179,2043671599,CSCW
7180,2043689811,CHI
7181,2043712204,CHI
7182,2043717312,CHI
7183,2043722673,UBI
7184,2043727515,CHI
7185,2043732904,CHI
7186,2043736971,CHI
7187,2043746583,CHI
7188,2043746882,CHI
7189,2043747172,CHI
7190,2043757504,UBI
7191,2043763792,CHI
7192,2043787020,CHI
7193,2043801026,CHI
7194,2043821657,CHI
7195,2043825934,CHI
7196,2043829411,CHI
7197,2043833446,CHI
7198,2043845455,UIST
7199,2043872853,CHI
7200,2043889838,CHI
7201,2043896180,UBI
7202,2043931920,CSCW
7203,2043933315,CHI
7204,2043935056,CHI
7205,2043951996,CHI
7206,2043957587,CHI
7207,2043960303,CHI
7208,2043985002,CSCW
7209,2043991818,CHI
7210,2043999036,CHI
7211,2044007092,CSCW
7212,2044011023,CHI
7213,2044013382,CHI
7214,2044039428,CHI
7215,2044049866,CHI
7216,2044056205,CHI
7217,2044082599,CHI
7218,2044128534,CHI
7219,2044129363,CHI
7220,2044129705,UIST
7221,2044138815,CHI
7222,2044142293,CSCW
7223,2044144660,CHI
7224,2044158699,CHI
7225,2044177762,CHI
7226,2044183579,CHI
7227,2044186966,CHI
7228,2044192943,CHI
7229,2044201094,CHI
7230,2044220099,CHI
7231,2044223298,CHI
7232,2044231415,CHI
7233,2044247166,CHI
7234,2044249114,CHI
7235,2044286259,CHI
7236,2044300525,CHI
7237,2044305689,CHI
7238,2044323136,CHI
7239,2044323201,CHI
7240,2044325788,CHI
7241,2044344198,CHI
7242,2044352495,CHI
7243,2044360462,UIST
7244,2044400864,CHI
7245,2044402624,UIST
7246,2044410217,CSCW
7247,2044460671,CHI
7248,2044498192,CHI
7249,2044500285,CHI
7250,2044502886,CSCW
7251,2044514634,CHI
7252,2044536393,CSCW
7253,2044560484,CHI
7254,2044626861,UBI
7255,2044657359,CHI
7256,2044665833,CHI
7257,2044676561,CHI
7258,2044703868,CHI
7259,2044706143,UIST
7260,2044709861,CSCW
7261,2044715215,CHI
7262,2044718137,CHI
7263,2044722535,CHI
7264,2044723220,UIST
7265,2044734316,CSCW
7266,2044740784,CHI
7267,2044740942,CHI
7268,2044776238,CHI
7269,2044783991,UBI
7270,2044789355,CHI
7271,2044821187,CHI
7272,2044826134,CHI
7273,2044829151,UIST
7274,2044853203,UIST
7275,2044854330,CHI
7276,2044864912,CHI
7277,2044892501,CHI
7278,2044895035,CSCW
7279,2044896586,CHI
7280,2044900827,UBI
7281,2044902769,CHI
7282,2044917820,CHI
7283,2044923125,CHI
7284,2044924924,CHI
7285,2044929046,CHI
7286,2044956339,UIST
7287,2044960697,CHI
7288,2044966949,CHI
7289,2045002252,CHI
7290,2045008455,CHI
7291,2045020574,CHI
7292,2045020824,CSCW
7293,2045029627,CHI
7294,2045035945,CSCW
7295,2045051325,CHI
7296,2045053331,CSCW
7297,2045062362,CSCW
7298,2045085612,CHI
7299,2045086402,CHI
7300,2045105942,CSCW
7301,2045117516,CHI
7302,2045130578,CHI
7303,2045157449,CHI
7304,2045193171,CHI
7305,2045196790,CHI
7306,2045221852,CHI
7307,2045257245,CHI
7308,2045282674,CHI
7309,2045289656,UBI
7310,2045290923,CHI
7311,2045292629,CHI
7312,2045308872,CSCW
7313,2045325067,CHI
7314,2045361663,CHI
7315,2045362448,CHI
7316,2045373779,CHI
7317,2045384056,CSCW
7318,2045396061,CHI
7319,2045397513,CHI
7320,2045403175,CSCW
7321,2045408405,CHI
7322,2045418211,CHI
7323,2045424777,CHI
7324,2045429116,CHI
7325,2045439789,CHI
7326,2045444922,CHI
7327,2045450224,CHI
7328,2045466683,UBI
7329,2045474723,UBI
7330,2045484620,CHI
7331,2045490108,CHI
7332,2045500807,CSCW
7333,2045502737,CHI
7334,2045507636,CHI
7335,2045515072,UIST
7336,2045522158,CHI
7337,2045522293,CSCW
7338,2045522648,CHI
7339,2045527068,UBI
7340,2045534969,CHI
7341,2045582588,CHI
7342,2045590778,UIST
7343,2045602753,CHI
7344,2045617602,CHI
7345,2045620677,UBI
7346,2045622579,CHI
7347,2045623326,CHI
7348,2045642635,CHI
7349,2045656409,CHI
7350,2045656831,CHI
7351,2045663311,CHI
7352,2045670735,CHI
7353,2045687423,CHI
7354,2045690244,CHI
7355,2045703386,CHI
7356,2045705790,CSCW
7357,2045712037,CHI
7358,2045721697,CHI
7359,2045724842,CHI
7360,2045726569,UIST
7361,2045728051,CHI
7362,2045747529,CHI
7363,2045749959,CHI
7364,2045751486,CHI
7365,2045758783,CHI
7366,2045783412,CHI
7367,2045790588,CHI
7368,2045791276,CHI
7369,2045796108,CHI
7370,2045798908,CHI
7371,2045806951,CHI
7372,2045808875,CHI
7373,2045817391,CHI
7374,2045856702,CSCW
7375,2045861306,CSCW
7376,2045884674,CHI
7377,2045893139,UBI
7378,2045893859,CHI
7379,2045897779,CHI
7380,2045898421,CHI
7381,2045919472,UBI
7382,2045939056,UBI
7383,2045942221,UIST
7384,2045942510,UBI
7385,2045943753,CSCW
7386,2045949054,CHI
7387,2045964419,CHI
7388,2045969300,CHI
7389,2045976986,CHI
7390,2045981803,UBI
7391,2046038143,CHI
7392,2046038871,CHI
7393,2046055978,CHI
7394,2046057772,CSCW
7395,2046060403,CHI
7396,2046067602,CHI
7397,2046087947,CHI
7398,2046093156,CHI
7399,2046098349,CHI
7400,2046119267,CHI
7401,2046126457,CHI
7402,2046137031,CHI
7403,2046147907,CHI
7404,2046208883,CHI
7405,2046218164,CHI
7406,2046232016,CHI
7407,2046232616,CHI
7408,2046245898,CHI
7409,2046249906,CHI
7410,2046321982,CHI
7411,2046351627,CHI
7412,2046408638,CHI
7413,2046416476,CHI
7414,2046419629,CHI
7415,2046422885,CHI
7416,2046434803,UBI
7417,2046452730,UBI
7418,2046453547,CHI
7419,2046472435,CSCW
7420,2046480506,CHI
7421,2046484185,CHI
7422,2046496012,CHI
7423,2046523931,UBI
7424,2046530430,CHI
7425,2046532928,CHI
7426,2046536811,CHI
7427,2046546287,CHI
7428,2046567400,CHI
7429,2046574224,CHI
7430,2046577864,CHI
7431,2046584011,CHI
7432,2046599372,CHI
7433,2046604392,CHI
7434,2046609007,CHI
7435,2046619585,UIST
7436,2046639876,UIST
7437,2046640310,CHI
7438,2046653306,CHI
7439,2046674520,CHI
7440,2046676060,CHI
7441,2046756787,CHI
7442,2046769702,CHI
7443,2046774790,CHI
7444,2046775346,CSCW
7445,2046777538,CHI
7446,2046788055,CSCW
7447,2046873602,CHI
7448,2046880214,CSCW
7449,2046905440,CSCW
7450,2046910248,CHI
7451,2046916669,UBI
7452,2046919995,UBI
7453,2046921198,CHI
7454,2046921744,CSCW
7455,2046939742,UBI
7456,2046965022,UBI
7457,2046967429,CSCW
7458,2046971349,CHI
7459,2046974252,CHI
7460,2046984974,CSCW
7461,2046987227,CHI
7462,2047001808,CHI
7463,2047004846,CSCW
7464,2047021636,CHI
7465,2047027925,CSCW
7466,2047033655,CHI
7467,2047034562,CHI
7468,2047037954,CHI
7469,2047053749,CHI
7470,2047063517,CSCW
7471,2047072005,CHI
7472,2047076751,CHI
7473,2047083535,CHI
7474,2047109728,CHI
7475,2047145977,CHI
7476,2047162315,UBI
7477,2047167182,CHI
7478,2047185874,CHI
7479,2047186119,CHI
7480,2047189169,CHI
7481,2047190501,CHI
7482,2047191331,UIST
7483,2047212500,CHI
7484,2047212654,CHI
7485,2047213990,CHI
7486,2047240862,UBI
7487,2047243819,CSCW
7488,2047247579,CHI
7489,2047252825,CHI
7490,2047273992,CHI
7491,2047274192,CHI
7492,2047301847,UBI
7493,2047302134,CHI
7494,2047307702,CHI
7495,2047307800,UBI
7496,2047331067,CHI
7497,2047339118,CSCW
7498,2047340769,UBI
7499,2047345387,CHI
7500,2047384639,CHI
7501,2047393263,CHI
7502,2047407702,CHI
7503,2047407936,UIST
7504,2047447009,UBI
7505,2047512557,CHI
7506,2047517497,CHI
7507,2047541637,UBI
7508,2047547805,CHI
7509,2047549583,UBI
7510,2047557764,CHI
7511,2047563237,CSCW
7512,2047577630,CHI
7513,2047598612,CHI
7514,2047615574,CHI
7515,2047623587,CHI
7516,2047628547,CHI
7517,2047643123,CHI
7518,2047656624,CHI
7519,2047659612,CHI
7520,2047667772,UIST
7521,2047674303,UBI
7522,2047688813,CHI
7523,2047703009,CHI
7524,2047712804,CHI
7525,2047723045,CHI
7526,2047742366,CHI
7527,2047754434,CHI
7528,2047761901,CHI
7529,2047765435,CHI
7530,2047769688,UIST
7531,2047776187,CSCW
7532,2047781873,CHI
7533,2047791754,CHI
7534,2047793536,CSCW
7535,2047795334,CHI
7536,2047799303,UIST
7537,2047809841,CHI
7538,2047810414,CHI
7539,2047815757,UIST
7540,2047849570,CSCW
7541,2047858783,CHI
7542,2047865878,CHI
7543,2047865915,CHI
7544,2047874767,CHI
7545,2047883041,CHI
7546,2047894704,UBI
7547,2047895665,CHI
7548,2047897802,CSCW
7549,2047905150,UIST
7550,2047908882,CSCW
7551,2047912653,CHI
7552,2047923005,CHI
7553,2047923402,CHI
7554,2047935843,CHI
7555,2047938239,CHI
7556,2047960798,CHI
7557,2047963480,UBI
7558,2047966110,UIST
7559,2047972994,CHI
7560,2048009484,CSCW
7561,2048010283,UBI
7562,2048020986,CHI
7563,2048045278,CSCW
7564,2048069702,CHI
7565,2048089261,CSCW
7566,2048105375,UBI
7567,2048122516,CHI
7568,2048132159,CHI
7569,2048187715,CHI
7570,2048193086,UIST
7571,2048207755,UIST
7572,2048209756,CHI
7573,2048307561,CHI
7574,2048325736,CHI
7575,2048341920,CHI
7576,2048345186,CHI
7577,2048348832,UBI
7578,2048349970,UIST
7579,2048363020,CHI
7580,2048364799,CHI
7581,2048367809,CSCW
7582,2048368419,CHI
