paperid	confid
2610400594	1163450153
2610401774	1163450153
2610403257	1163450153
2610404108	1163450153
2610406819	1163450153
2610412092	1163450153
2610413757	1163450153
2610414242	1163450153
2610414453	1163450153
2610421916	1163450153
2610422863	1163450153
2610423762	1163450153
2610425431	1163450153
2610426090	1163450153
2610426269	1163450153
2610426745	1163450153
2610428691	1163450153
2610429154	1163450153
2610430053	1163450153
2610433660	1163450153
2610435839	1163450153
2610438043	1163450153
2610441565	1163450153
2610442025	1163450153
2610450266	1163450153
2610451222	1163450153
2610453508	1163450153
2610457270	1163450153
2610458422	1163450153
2610460783	1163450153
2610465938	1163450153
2610466272	1163450153
2610468089	1163450153
2610471560	1163450153
2610474148	1163450153
2610474269	1163450153
2610478418	1163450153
2610481134	1163450153
2610482803	1163450153
2610483525	1163450153
2610483642	1163450153
2610485429	1163450153
2610486606	1163450153
2610489147	1163450153
2610489713	1163450153
2610491263	1163450153
2610492376	1163450153
2610493640	1163450153
2610493887	1163450153
2610496845	1163450153
2610497575	1163450153
2610498266	1163450153
2610505880	1163450153
2610506029	1163450153
2610506437	1163450153
2610507852	1163450153
2610508676	1163450153
2610508998	1163450153
2610517421	1163450153
2610519238	1163450153
2610519523	1163450153
2610520066	1163450153
2610521992	1163450153
2610523317	1163450153
2610523681	1163450153
2610525153	1163450153
2610525717	1163450153
2610526935	1163450153
2610531749	1163450153
2610533058	1163450153
2610533455	1163450153
2610536629	1163450153
2610536640	1163450153
2610536926	1163450153
2610538222	1163450153
2610544043	1163450153
2610546721	1163450153
2610547321	1163450153
2610548719	1163450153
2610550541	1163450153
2610551042	1163450153
2610552939	1163450153
2610553048	1163450153
2610556564	1163450153
2610556663	1163450153
2610557174	1163450153
2610557934	1163450153
2610560449	1163450153
2610560933	1163450153
2610568434	1163450153
2610569634	1163450153
2610574114	1163450153
2610574144	1163450153
2610576533	1163450153
2610576994	1163450153
2610579073	1163450153
2610580108	1163450153
2610586963	1163450153
2610587126	1163450153
2610588164	1163450153
2610589002	1163450153
2610589713	1163450153
2610593708	1163450153
2610597586	1163450153
2610598874	1163450153
2610599553	1163450153
2610600445	1163450153
2610605064	1163450153
2610606473	1163450153
2610608285	1163450153
2610611433	1163450153
2610612411	1163450153
2610613018	1163450153
2610614682	1163450153
2610614794	1163450153
2610616616	1163450153
2610617162	1163450153
2610622432	1163450153
2610623618	1163450153
2610625806	1163450153
2610629746	1163450153
2610637862	1163450153
2610638155	1163450153
2610639908	1163450153
2610644603	1163450153
2610649617	1163450153
2610653019	1163450153
2610654853	1163450153
2610656327	1163450153
2610658142	1163450153
2610660026	1163450153
2610660851	1163450153
2610662559	1163450153
2610667215	1163450153
2610667343	1163450153
2610670510	1163450153
2610676428	1163450153
2610679418	1163450153
2610681376	1163450153
2610682479	1163450153
2610682758	1163450153
2610684360	1163450153
2610685155	1163450153
2610685383	1163450153
2610686141	1163450153
2610687266	1163450153
2610687789	1163450153
2610688512	1163450153
2610688971	1163450153
2610694746	1163450153
2610695274	1163450153
2610695440	1163450153
2610697282	1163450153
2610697493	1163450153
2610700031	1163450153
2610701218	1163450153
2610702023	1163450153
2610702822	1163450153
2610702899	1163450153
2610706225	1163450153
2610706456	1163450153
2610707849	1163450153
2610709434	1163450153
2610709724	1163450153
2610712189	1163450153
2610712454	1163450153
2610713635	1163450153
2610716261	1163450153
2610718702	1163450153
2610721278	1163450153
2610721480	1163450153
2610722457	1163450153
2610722476	1163450153
2610725396	1163450153
2610727312	1163450153
2610728363	1163450153
2610728795	1163450153
2610730730	1163450153
2610732609	1163450153
2610738522	1163450153
2610738814	1163450153
2610743056	1163450153
2610743940	1163450153
2610749380	1163450153
2610749589	1163450153
2610752632	1163450153
2610752890	1163450153
2610753105	1163450153
2610754086	1163450153
2610754573	1163450153
2610754730	1163450153
2610755883	1163450153
2610760451	1163450153
2610761141	1163450153
2610762919	1163450153
2610764527	1163450153
2610765084	1163450153
2610766202	1163450153
2610767545	1163450153
2610768458	1163450153
2610780371	1163450153
2610780629	1163450153
2610781091	1163450153
2610785479	1163450153
2610786345	1163450153
2610786808	1163450153
2610787582	1163450153
2610788424	1163450153
2610788932	1163450153
2610792441	1163450153
1979716355	1163450153
1979718659	1163450153
1979718686	1163450153
2005756737	1163450153
2005767994	1163450153
2005770594	1163450153
1979742297	1163450153
2016834520	1163450153
2016836190	1163450153
2005783023	1163450153
2005786010	1163450153
2016854063	1163450153
2005798540	1163450153
1979772062	1163450153
1979774487	1163450153
1979774994	1163450153
2016866007	1163450153
1979775676	1163450153
2005814268	1163450153
1979785763	1163450153
2016879722	1163450153
2005823091	1163450153
1979791705	1163450153
1979798607	1163450153
1979818914	1163450153
2005855135	1163450153
2005865282	1163450153
2005872415	1163450153
2005872581	1163450153
2016935559	1163450153
2016941227	1163450153
2016946095	1163450153
2005887425	1163450153
2005890479	1163450153
1979858719	1163450153
2016956832	1163450153
2005898416	1163450153
1979867089	1163450153
1979868773	1163450153
1979869943	1163450153
2005903875	1163450153
2016970142	1163450153
2016984815	1163450153
2016985452	1163450153
2005927352	1163450153
1979896660	1163450153
2005944895	1163450153
2017005194	1163450153
1979914120	1163450153
1979918727	1163450153
1979919564	1163450153
2005958281	1163450153
1979925538	1163450153
2017018261	1163450153
2005969178	1163450153
2017047481	1163450153
2005992532	1163450153
2005996634	1163450153
1979968030	1163450153
2006012082	1163450153
2006014968	1163450153
2006020227	1163450153
2006025567	1163450153
1979992900	1163450153
2017085104	1163450153
2006027893	1163450153
2006029251	1163450153
1980003077	1163450153
2006038230	1163450153
1980015812	1163450153
2006061868	1163450153
1980029587	1163450153
1980039758	1163450153
2006078189	1163450153
1980045330	1163450153
2006090350	1163450153
1980058063	1163450153
2006092582	1163450153
2017150428	1163450153
1980068603	1163450153
2017161937	1163450153
2006106764	1163450153
2017172569	1163450153
1980081093	1163450153
2006116295	1163450153
2017177422	1163450153
1980101711	1163450153
2017199092	1163450153
2006142674	1163450153
1980116600	1163450153
2006151917	1163450153
1980127323	1163450153
2017228883	1163450153
2017229382	1163450153
1980139376	1163450153
2017236204	1163450153
2006179246	1163450153
2006190992	1163450153
2017254026	1163450153
2006228077	1163450153
2006235585	1163450153
2006237527	1163450153
2006242736	1163450153
2006246616	1163450153
1980215628	1163450153
2006252346	1163450153
1980219677	1163450153
2017319940	1163450153
2017322496	1163450153
2006279847	1163450153
2006288257	1163450153
1980256351	1163450153
2017358555	1163450153
1980272186	1163450153
2006306676	1163450153
1980273519	1163450153
1980277719	1163450153
2017373262	1163450153
1980282104	1163450153
2017380760	1163450153
1980294971	1163450153
2017397816	1163450153
2017410401	1163450153
2017412125	1163450153
2006357710	1163450153
2017420804	1163450153
2006379439	1163450153
2017443085	1163450153
2006384691	1163450153
1980352841	1163450153
1980358571	1163450153
2006396471	1163450153
2006398027	1163450153
2017458528	1163450153
2017469186	1163450153
1980382704	1163450153
2017478477	1163450153
1980388712	1163450153
2017486987	1163450153
2017501025	1163450153
1980418341	1163450153
2006457055	1163450153
2017520529	1163450153
1980432272	1163450153
1980437519	1163450153
2017535512	1163450153
1980441616	1163450153
2017538178	1163450153
1980444045	1163450153
1980461499	1163450153
1980465937	1163450153
2017564083	1163450153
1980481148	1163450153
2017586516	1163450153
2006536784	1163450153
2006539418	1163450153
1980513660	1163450153
2006550435	1163450153
1980518069	1163450153
1980519917	1163450153
2006558586	1163450153
2017621396	1163450153
2017621784	1163450153
2017626103	1163450153
2017631845	1163450153
1980547686	1163450153
1980548050	1163450153
1980551681	1163450153
1980551834	1163450153
2017659374	1163450153
1980564272	1163450153
2017663027	1163450153
1980567103	1163450153
2006611579	1163450153
2017683752	1163450153
2017688098	1163450153
2017703195	1163450153
1980618402	1163450153
2006655402	1163450153
2017718675	1163450153
1980629216	1163450153
2017737164	1163450153
1980642688	1163450153
2006683121	1163450153
2006690331	1163450153
1980657874	1163450153
2006695835	1163450153
1980662215	1163450153
2017763193	1163450153
2006703656	1163450153
2017774586	1163450153
2006724948	1163450153
2006729406	1163450153
1980697348	1163450153
2006739340	1163450153
2006742765	1163450153
2006743147	1163450153
2017803312	1163450153
1980737021	1163450153
2017834367	1163450153
2006776635	1163450153
1980767298	1163450153
2017864993	1163450153
2006810747	1163450153
2017874180	1163450153
1980780337	1163450153
2017881547	1163450153
1980786049	1163450153
2006833455	1163450153
2017904042	1163450153
2017911293	1163450153
2006857504	1163450153
2006858548	1163450153
2017920885	1163450153
1980827138	1163450153
2006867890	1163450153
1980833340	1163450153
2017932843	1163450153
1980838765	1163450153
2017937572	1163450153
1980854293	1163450153
1980859899	1163450153
2017957086	1163450153
2006909308	1163450153
2464718307	1163450153
1980880315	1163450153
2017979277	1163450153
2017982122	1163450153
1980895228	1163450153
1980895934	1163450153
1980900381	1163450153
1980908438	1163450153
1980913684	1163450153
1980919199	1163450153
2006959090	1163450153
2006960987	1163450153
2006969645	1163450153
1980943276	1163450153
2006980732	1163450153
2006989948	1163450153
2006994525	1163450153
2007003795	1163450153
2007006977	1163450153
1980972466	1163450153
1980973238	1163450153
2018091370	1163450153
1980997259	1163450153
1981000814	1163450153
1981013522	1163450153
2007055154	1163450153
2007058079	1163450153
2007062046	1163450153
1981028096	1163450153
1981030915	1163450153
1981031354	1163450153
2018130079	1163450153
1981034541	1163450153
1981051215	1163450153
2018151318	1163450153
1981057867	1163450153
2007098914	1163450153
1981065467	1163450153
2007108592	1163450153
2018171809	1163450153
1981077453	1163450153
2018176901	1163450153
2018178460	1163450153
1981081585	1163450153
2007117523	1163450153
2007121217	1163450153
2007126520	1163450153
2018190634	1163450153
1981096457	1163450153
2018196886	1163450153
2018197474	1163450153
2018200259	1163450153
2007147026	1163450153
2007167676	1163450153
1981136199	1163450153
2007171492	1163450153
2007172352	1163450153
1981138283	1163450153
2007183247	1163450153
2007185391	1163450153
1981157104	1163450153
2007193036	1163450153
1981163090	1163450153
2018259708	1163450153
1981176821	1163450153
2007218308	1163450153
2018300224	1163450153
1981209892	1163450153
2018307387	1163450153
2007248432	1163450153
1981214784	1163450153
2018317661	1163450153
2018318983	1163450153
1981227007	1163450153
1981237022	1163450153
1981242897	1163450153
2007278486	1163450153
1981258610	1163450153
2007292406	1163450153
2007299692	1163450153
2007307722	1163450153
2007317511	1163450153
2018383361	1163450153
2007321502	1163450153
2018410223	1163450153
1981316498	1163450153
2018417799	1163450153
1981323579	1163450153
2018425107	1163450153
2007363763	1163450153
2007372165	1163450153
2018436726	1163450153
1981343048	1163450153
2007380655	1163450153
2007392262	1163450153
2018466446	1163450153
2018478646	1163450153
1981396014	1163450153
2007436697	1163450153
2018499862	1163450153
1981405408	1163450153
2007443350	1163450153
2007444300	1163450153
1981409085	1163450153
1981410518	1163450153
2007446986	1163450153
2007447082	1163450153
2018513192	1163450153
2007455385	1163450153
2018521936	1163450153
2018526962	1163450153
2007465845	1163450153
1981438494	1163450153
2007473787	1163450153
2007484865	1163450153
2007500471	1163450153
1981472970	1163450153
2007512145	1163450153
1981489386	1163450153
2018587619	1163450153
2018595260	1163450153
2018597171	1163450153
2007543097	1163450153
2018609061	1163450153
2007550905	1163450153
1981526276	1163450153
1981528505	1163450153
2007580360	1163450153
2467698161	1163450153
2219694924	1163450153
1974264935	1163450153
1974267095	1163450153
2237999141	1163450153
1974299854	1163450153
2219975228	1163450153
1974329059	1163450153
1974329625	1163450153
1974384698	1163450153
1974396824	1163450153
1974404442	1163450153
1974464813	1163450153
1974476996	1163450153
1974479022	1163450153
1974487366	1163450153
1974488513	1163450153
1974490123	1163450153
1974490696	1163450153
1974492888	1163450153
1974503980	1163450153
1974520218	1163450153
1974527013	1163450153
1974535758	1163450153
2220796979	1163450153
2282997918	1163450153
2220912187	1163450153
1974585796	1163450153
1974590783	1163450153
1974643247	1163450153
1974652127	1163450153
1974663572	1163450153
1974665433	1163450153
2221307389	1163450153
2221429692	1163450153
1974759005	1163450153
1974759712	1163450153
2221612058	1163450153
1974774337	1163450153
1974787923	1163450153
1974789507	1163450153
1974806531	1163450153
1974814830	1163450153
2221771051	1163450153
1974821200	1163450153
2221786546	1163450153
1974830671	1163450153
1974839077	1163450153
1974851625	1163450153
1974853862	1163450153
1974856958	1163450153
1974878083	1163450153
1974879602	1163450153
2222011759	1163450153
1974886564	1163450153
1974899083	1163450153
1974909279	1163450153
1974923332	1163450153
1974934245	1163450153
1974942555	1163450153
1974954688	1163450153
2240181623	1163450153
1974974963	1163450153
2222330128	1163450153
1975027297	1163450153
1975028029	1163450153
1975034995	1163450153
2283625353	1163450153
1975038351	1163450153
2240276626	1163450153
1975046113	1163450153
1975046888	1163450153
1975050771	1163450153
1975055062	1163450153
1975055121	1163450153
1975056359	1163450153
1975063206	1163450153
1975066235	1163450153
1975072337	1163450153
1975077903	1163450153
1975080146	1163450153
1975104037	1163450153
1975105741	1163450153
1975110180	1163450153
1975112618	1163450153
2240373264	1163450153
1975142584	1163450153
1975144672	1163450153
2240416158	1163450153
2240433636	1163450153
2240459332	1163450153
2222876226	1163450153
1975218148	1163450153
1975253989	1163450153
1975304715	1163450153
1975307600	1163450153
1975309905	1163450153
1975330950	1163450153
1975335167	1163450153
1975340956	1163450153
1975341457	1163450153
1975350862	1163450153
1975354086	1163450153
1975367827	1163450153
1975372659	1163450153
1975382023	1163450153
2284114953	1163450153
1975397943	1163450153
1975406265	1163450153
1975418237	1163450153
1975424506	1163450153
1975434565	1163450153
1975440413	1163450153
1975452782	1163450153
1975480180	1163450153
1975501444	1163450153
1975504580	1163450153
1975522514	1163450153
1975524058	1163450153
1975591763	1163450153
1975613726	1163450153
1975621655	1163450153
1975645728	1163450153
1975650251	1163450153
1975662804	1163450153
1975683829	1163450153
1975689074	1163450153
1975692152	1163450153
1975706115	1163450153
1975734623	1163450153
1975768832	1163450153
1975771660	1163450153
1975771945	1163450153
1975812166	1163450153
1975820032	1163450153
1975841976	1163450153
1975843468	1163450153
2241226424	1163450153
1975873412	1163450153
1975874330	1163450153
1975875244	1163450153
1975885651	1163450153
1975914770	1163450153
1975916499	1163450153
2241298146	1163450153
1975920677	1163450153
1975936794	1163450153
1975939573	1163450153
1975941763	1163450153
1975955054	1163450153
2224875289	1163450153
1976007190	1163450153
2241413324	1163450153
2241427019	1163450153
2285009390	1163450153
2225313775	1163450153
2285386945	1163450153
2285401808	1163450153
2226128456	1163450153
2242194880	1163450153
2227154170	1163450153
2227242046	1163450153
2242432365	1163450153
2242571958	1163450153
2242573173	1163450153
2286500435	1163450153
2242738188	1163450153
2242998229	1163450153
2091244087	1163450153
2091269456	1163450153
2091273188	1163450153
2091279900	1163450153
2091303992	1163450153
2091305865	1163450153
2614575030	1163450153
2614649149	1163450153
2091366170	1163450153
2091401259	1163450153
2614793037	1163450153
2091440825	1163450153
2091442723	1163450153
2614815623	1163450153
2091445527	1163450153
2091446214	1163450153
2614824307	1163450153
2091450318	1163450153
2091453680	1163450153
2091472543	1163450153
2091478090	1163450153
2091482328	1163450153
2091495817	1163450153
2091508019	1163450153
2615006371	1163450153
2625512518	1163450153
2615021180	1163450153
2091574877	1163450153
2091575429	1163450153
2615057229	1163450153
2091631669	1163450153
2091644349	1163450153
2091653362	1163450153
2091659668	1163450153
2615214019	1163450153
2091677390	1163450153
2091677711	1163450153
2091702100	1163450153
2091725367	1163450153
2091743364	1163450153
2091746712	1163450153
2091760002	1163450153
2385558581	1163450153
2091790974	1163450153
2615445344	1163450153
2091811702	1163450153
2091834069	1163450153
2091840396	1163450153
2091843794	1163450153
2091854190	1163450153
2091874357	1163450153
2091881664	1163450153
2091887445	1163450153
2615614343	1163450153
2091914487	1163450153
2091916514	1163450153
2091926498	1163450153
2615700144	1163450153
2091959198	1163450153
2091966727	1163450153
2091993268	1163450153
2092026779	1163450153
2092028587	1163450153
2092037718	1163450153
2092041775	1163450153
2092047229	1163450153
2092050375	1163450153
2626051566	1163450153
2092059964	1163450153
2092060909	1163450153
2092133130	1163450153
2092144063	1163450153
2616078873	1163450153
2092233189	1163450153
2092274979	1163450153
2092290688	1163450153
2092292803	1163450153
2092297062	1163450153
2092337267	1163450153
2092341062	1163450153
2092375310	1163450153
2092398578	1163450153
2092412133	1163450153
2092439019	1163450153
2616605651	1163450153
2092450778	1163450153
2616606866	1163450153
2092459821	1163450153
2092480924	1163450153
2092490988	1163450153
2092491371	1163450153
2092521693	1163450153
2092525823	1163450153
2626588287	1163450153
2092547032	1163450153
2092579888	1163450153
2092589006	1163450153
2092589856	1163450153
2092612081	1163450153
2616939402	1163450153
2616949037	1163450153
2616951629	1163450153
2092677119	1163450153
2617013186	1163450153
2617033467	1163450153
2092719662	1163450153
2092724796	1163450153
2092731605	1163450153
2092749228	1163450153
2092752643	1163450153
2092829503	1163450153
2092834165	1163450153
2092834701	1163450153
2092845900	1163450153
2617308720	1163450153
2092858141	1163450153
2617312195	1163450153
2092858905	1163450153
2092872721	1163450153
2092874308	1163450153
2626966664	1163450153
2617390510	1163450153
2617407106	1163450153
2092928954	1163450153
2092929835	1163450153
2617439986	1163450153
2092938439	1163450153
2617455294	1163450153
2627035029	1163450153
2617470689	1163450153
2092952588	1163450153
2092957945	1163450153
2092968740	1163450153
2617500919	1163450153
2092971677	1163450153
2092995865	1163450153
2093007203	1163450153
2617566479	1163450153
2093015852	1163450153
2617608900	1163450153
2093041979	1163450153
2617626082	1163450153
2093050400	1163450153
2093098583	1163450153
2617723872	1163450153
2093104912	1163450153
2617736572	1163450153
2093116101	1163450153
2617806341	1163450153
2617836848	1163450153
2617870579	1163450153
2617916780	1163450153
2617981330	1163450153
2618023359	1163450153
2640957279	1163450153
2618404807	1163450153
2618410257	1163450153
2618452992	1163450153
2648905261	1163450153
2618527753	1163450153
2618616674	1163450153
2618668396	1163450153
2618804681	1163450153
2618804949	1163450153
2618888478	1163450153
2658565314	1163450153
2618921173	1163450153
2618956082	1163450153
2618996430	1163450153
2619008538	1163450153
2619008726	1163450153
2619196410	1163450153
2665884706	1163450153
2619262273	1163450153
2619371957	1163450153
2619541193	1163450153
2619663404	1163450153
2619713395	1163450153
2619765459	1163450153
2619768777	1163450153
2681676209	1163450153
2619928981	1163450153
2619945149	1163450153
2686961108	1163450153
2688365671	1163450153
2690293473	1163450153
2610793858	1163450153
2610794275	1163450153
2610794556	1163450153
2610794929	1163450153
2610795342	1163450153
2610797810	1163450153
2610798096	1163450153
2610799816	1163450153
2610802798	1163450153
2610806998	1163450153
2610808162	1163450153
2610809258	1163450153
2610809714	1163450153
2610811413	1163450153
2610811641	1163450153
2610811975	1163450153
2610813428	1163450153
2610814858	1163450153
2610819524	1163450153
2610822426	1163450153
2610822471	1163450153
2610826134	1163450153
2610828280	1163450153
2610833072	1163450153
2610834637	1163450153
2610834935	1163450153
2610836537	1163450153
2610839785	1163450153
2610843477	1163450153
2610847483	1163450153
2610850748	1163450153
2610852844	1163450153
2610854384	1163450153
2610856828	1163450153
2610857364	1163450153
2610857611	1163450153
2610860325	1163450153
2610862153	1163450153
2610862504	1163450153
2610863702	1163450153
2610867554	1163450153
2610874523	1163450153
2610874624	1163450153
2610874993	1163450153
2610875001	1163450153
2610876658	1163450153
2610878237	1163450153
2610879057	1163450153
2610881946	1163450153
2610882429	1163450153
2610886699	1163450153
2610888588	1163450153
2610889585	1163450153
2610889845	1163450153
2610892364	1163450153
2610901719	1163450153
2610904082	1163450153
2610906197	1163450153
2610906739	1163450153
2610907606	1163450153
2610908229	1163450153
2610908393	1163450153
2610909037	1163450153
2610911300	1163450153
2610912669	1163450153
2610912710	1163450153
2610914940	1163450153
2610917376	1163450153
2610919405	1163450153
2610923130	1163450153
2610928755	1163450153
2610929834	1163450153
2610930001	1163450153
2610930413	1163450153
2610930467	1163450153
2610931055	1163450153
2610934265	1163450153
2610935612	1163450153
2610935804	1163450153
2610936069	1163450153
2610939075	1163450153
2610941845	1163450153
2610941946	1163450153
2610942663	1163450153
2610948945	1163450153
2610949023	1163450153
2610949319	1163450153
2610950585	1163450153
2610954667	1163450153
2610955115	1163450153
2610961970	1163450153
2610964488	1163450153
2610966190	1163450153
2610967371	1163450153
2610969206	1163450153
2610969520	1163450153
2610973380	1163450153
2610974501	1163450153
2610974678	1163450153
2610975291	1163450153
2610977862	1163450153
2610978747	1163450153
2610979204	1163450153
2610981715	1163450153
2610981762	1163450153
2610983535	1163450153
2610983688	1163450153
2610986540	1163450153
2610991462	1163450153
2610992228	1163450153
2610993676	1163450153
2610994580	1163450153
2610995568	1163450153
2610996251	1163450153
2610996626	1163450153
2610998378	1163450153
2610999086	1163450153
2610999302	1163450153
2611001369	1163450153
2611001373	1163450153
2611002002	1163450153
2611002136	1163450153
2611004497	1163450153
2611006917	1163450153
2515089797	1163450153
2611013903	1163450153
2611014411	1163450153
2611015331	1163450153
2611017770	1163450153
2611017771	1163450153
2611019067	1163450153
2611019604	1163450153
2611019692	1163450153
2611022115	1163450153
2611024531	1163450153
2611025044	1163450153
2611027411	1163450153
2611028580	1163450153
2611029374	1163450153
2611031626	1163450153
2611033988	1163450153
2611034475	1163450153
2611035761	1163450153
2611038692	1163450153
2611041268	1163450153
2611043134	1163450153
2611043697	1163450153
2611043797	1163450153
2611045594	1163450153
2611046656	1163450153
2611047134	1163450153
2611049140	1163450153
2611053404	1163450153
2611055779	1163450153
2611055966	1163450153
2611056328	1163450153
2611057207	1163450153
2611057646	1163450153
2611058729	1163450153
2611061137	1163450153
2611061514	1163450153
2611062355	1163450153
2611062897	1163450153
2611065265	1163450153
2611065581	1163450153
2611067923	1163450153
2611069471	1163450153
2611070141	1163450153
2611071407	1163450153
2611072629	1163450153
2611075486	1163450153
2611077402	1163450153
2611078990	1163450153
2611079159	1163450153
2611082785	1163450153
2611083268	1163450153
2611085133	1163450153
2611085340	1163450153
2611085486	1163450153
2611088408	1163450153
2611089043	1163450153
2611090462	1163450153
2611091280	1163450153
2611092176	1163450153
2611095825	1163450153
2611096819	1163450153
2611098056	1163450153
2611101169	1163450153
2611101500	1163450153
2611103879	1163450153
2611107188	1163450153
2611107796	1163450153
2611109828	1163450153
2611111985	1163450153
2611112775	1163450153
2611115514	1163450153
2611118925	1163450153
2611119093	1163450153
2611120433	1163450153
2611121405	1163450153
2611125375	1163450153
2611132847	1163450153
2611134227	1163450153
2611136445	1163450153
2611136705	1163450153
2611138631	1163450153
2611140034	1163450153
2611140492	1163450153
2611140757	1163450153
2611144861	1163450153
2611145892	1163450153
2611148062	1163450153
2611149039	1163450153
2611149930	1163450153
2611150600	1163450153
2611151946	1163450153
2611151992	1163450153
2611152333	1163450153
2611155525	1163450153
2611156494	1163450153
2611158876	1163450153
2611159971	1163450153
2611160717	1163450153
2611163566	1163450153
2611167389	1163450153
2611167769	1163450153
2611168762	1163450153
2611170825	1163450153
2611173295	1163450153
2611177224	1163450153
2611178900	1163450153
2611178960	1163450153
2611181271	1163450153
2611182235	1163450153
2611183740	1163450153
2611183864	1163450153
2611186263	1163450153
2611186950	1163450153
2611189350	1163450153
2611191403	1163450153
2611192196	1163450153
2611193876	1163450153
2611194395	1163450153
2611195367	1163450153
2611197291	1163450153
2611199766	1163450153
2611201525	1163450153
2611202972	1163450153
2611203533	1163450153
2611204044	1163450153
2611210575	1163450153
2611210595	1163450153
2611211287	1163450153
2611212554	1163450153
2611215283	1163450153
2611216629	1163450153
2611218023	1163450153
2611218638	1163450153
2611219847	1163450153
2611221450	1163450153
2611221520	1163450153
2611224016	1163450153
2611224171	1163450153
2611225687	1163450153
2611228102	1163450153
2611231087	1163450153
2611233583	1163450153
2611240683	1163450153
2611241975	1163450153
2611242648	1163450153
2611244214	1163450153
2611245725	1163450153
2611249498	1163450153
2611250440	1163450153
2611252616	1163450153
2611253299	1163450153
2611257466	1163450153
2611258114	1163450153
2611258421	1163450153
2611258451	1163450153
2611262289	1163450153
2611270666	1163450153
2611272631	1163450153
2611273096	1163450153
2611274842	1163450153
2611277389	1163450153
2611283093	1163450153
2611283158	1163450153
2611284979	1163450153
2611285564	1163450153
2611285602	1163450153
2611286591	1163450153
2611288106	1163450153
2611289064	1163450153
2611289684	1163450153
2611292243	1163450153
2611294851	1163450153
2611299667	1163450153
2611304665	1163450153
2611305756	1163450153
2611311172	1163450153
2611312712	1163450153
2611313914	1163450153
2611318481	1163450153
2611326306	1163450153
2611328191	1163450153
2611328456	1163450153
2611329943	1163450153
2611330273	1163450153
2611333394	1163450153
2611335450	1163450153
2611336218	1163450153
2611337005	1163450153
2611338523	1163450153
2611339103	1163450153
2611339414	1163450153
2611339666	1163450153
2611340143	1163450153
2611341152	1163450153
2611343833	1163450153
2611346353	1163450153
2611348250	1163450153
2611348597	1163450153
2611348867	1163450153
2611352434	1163450153
2611353214	1163450153
2611356539	1163450153
2611357558	1163450153
2611359969	1163450153
2611363975	1163450153
2611364582	1163450153
2611364672	1163450153
2611368871	1163450153
2611369485	1163450153
2611370276	1163450153
2611374796	1163450153
2611374805	1163450153
2611378463	1163450153
2611380613	1163450153
2611381500	1163450153
2611385573	1163450153
2611389705	1163450153
2611392888	1163450153
2611393743	1163450153
2611397876	1163450153
2611397992	1163450153
2611398146	1163450153
2611404558	1163450153
2611405151	1163450153
2611406645	1163450153
2611407208	1163450153
2611418471	1163450153
2611419437	1163450153
2611427051	1163450153
2611429345	1163450153
2611429565	1163450153
2611429746	1163450153
2890692979	1163450153
2611432976	1163450153
2611433343	1163450153
2611437597	1163450153
2611438559	1163450153
2611438617	1163450153
2611439439	1163450153
2611440190	1163450153
2611440625	1163450153
2611442765	1163450153
2611446944	1163450153
2611447066	1163450153
2611448710	1163450153
2611449756	1163450153
2611454793	1163450153
2611455491	1163450153
2611456970	1163450153
2611460745	1163450153
2611461041	1163450153
2611461740	1163450153
2611468197	1163450153
2611469857	1163450153
2611472057	1163450153
2611472411	1163450153
2611474773	1163450153
2611478736	1163450153
2611480772	1163450153
2611484204	1163450153
2611486134	1163450153
2611486340	1163450153
2611488115	1163450153
2611490296	1163450153
2611492058	1163450153
2611492430	1163450153
2611494579	1163450153
2611498714	1163450153
2611499662	1163450153
2611500367	1163450153
2611506104	1163450153
2611508612	1163450153
2611509278	1163450153
2611513626	1163450153
2611515421	1163450153
2611516937	1163450153
2890788551	1163450153
2611518389	1163450153
2611520706	1163450153
2611521530	1163450153
2611522559	1163450153
2611523085	1163450153
2611529619	1163450153
2611531483	1163450153
2611532179	1163450153
2611533061	1163450153
2611535030	1163450153
2611536443	1163450153
2611536845	1163450153
2611538506	1163450153
2611539301	1163450153
2611539372	1163450153
2611540227	1163450153
2611541243	1163450153
2611545203	1163450153
2611548384	1163450153
2611551767	1163450153
2611552472	1163450153
2611552941	1163450153
2611553171	1163450153
2611555281	1163450153
2611555413	1163450153
2611556044	1163450153
2611557045	1163450153
2611557089	1163450153
2611558107	1163450153
2611561499	1163450153
2611562393	1163450153
2611565887	1163450153
2890843257	1163450153
2611567216	1163450153
2611567753	1163450153
2611569728	1163450153
2611571596	1163450153
2611572487	1163450153
2611573015	1163450153
2611573943	1163450153
2611577320	1163450153
2611579020	1163450153
2611586043	1163450153
2611586694	1163450153
2611587452	1163450153
2611588359	1163450153
2611593885	1163450153
2611594200	1163450153
2611595766	1163450153
2611596381	1163450153
2611603913	1163450153
2611606893	1163450153
2611607249	1163450153
2611610300	1163450153
2611611216	1163450153
2611611834	1163450153
2611620293	1163450153
2611624270	1163450153
2611626439	1163450153
2611626515	1163450153
2611629043	1163450153
2611632447	1163450153
2611634539	1163450153
2611634658	1163450153
2611637321	1163450153
2611639140	1163450153
2611639470	1163450153
2611642266	1163450153
2611642384	1163450153
2611645295	1163450153
2611645894	1163450153
2611651185	1163450153
2611651972	1163450153
2611652454	1163450153
2611657181	1163450153
2611659823	1163450153
2611663131	1163450153
2611663507	1163450153
2611665579	1163450153
2611666156	1163450153
2611667142	1163450153
